text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var,subject
,1738.0,,1738.0,500.0,stim,single-stim-button,119,313628,0.0-118.0,dietary_decision,True,0,,Yes,1738.0,decision,mixedyogart,1.0,13.0,FamousAmos,"{""taste"":0,""health"":0}","{""taste"":1,""health"":0}",,,1
,870.0,,870.0,500.0,stim,single-stim-button,120,315011,0.0-119.0,dietary_decision,True,0,,Yes,870.0,decision,HoHo,1.0,14.0,FamousAmos,"{""taste"":2,""health"":0}","{""taste"":1,""health"":0}",,,1
,688.0,,688.0,500.0,stim,single-stim-button,121,316205,0.0-120.0,dietary_decision,True,0,,Yes,688.0,decision,carrots,1.0,15.0,FamousAmos,"{""taste"":1,""health"":0}","{""taste"":1,""health"":0}",,,1
,888.0,,888.0,500.0,stim,single-stim-button,122,317604,0.0-121.0,dietary_decision,True,0,,Yes,888.0,decision,uTwix,1.0,16.0,FamousAmos,"{""taste"":0,""health"":0}","{""taste"":1,""health"":0}",,,1
,688.0,,688.0,500.0,stim,single-stim-button,123,318794,0.0-122.0,dietary_decision,True,0,,Yes,688.0,decision,FlamingCheetos,1.0,17.0,FamousAmos,"{""taste"":0,""health"":-1}","{""taste"":1,""health"":0}",,,1
,1945.0,,1945.0,500.0,stim,single-stim-button,124,321252,0.0-123.0,dietary_decision,True,0,,Yes,1945.0,decision,uToberlorone,1.0,18.0,FamousAmos,"{""taste"":""NaN"",""health"":1}","{""taste"":1,""health"":0}",,,1
,1460.0,,1460.0,500.0,stim,single-stim-button,125,323228,0.0-124.0,dietary_decision,True,0,,Yes,1460.0,decision,specialKbar,1.0,19.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,669.0,,669.0,500.0,stim,single-stim-button,126,324411,0.0-125.0,dietary_decision,True,0,,Yes,669.0,decision,blueberryyogart,1.0,20.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,770.0,,770.0,500.0,stim,single-stim-button,127,325696,0.0-126.0,dietary_decision,True,0,,Yes,770.0,decision,brocollincauliflower,1.0,21.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,660.0,,660.0,500.0,stim,single-stim-button,128,326863,0.0-127.0,dietary_decision,True,0,,Yes,660.0,decision,banana,1.0,22.0,FamousAmos,"{""taste"":2,""health"":1}","{""taste"":1,""health"":0}",,,1
,589.0,,589.0,500.0,stim,single-stim-button,129,327962,0.0-128.0,dietary_decision,True,0,,Yes,589.0,decision,keeblerrainbow,1.0,23.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,602.0,,602.0,500.0,stim,single-stim-button,130,329077,0.0-129.0,dietary_decision,True,0,,Yes,602.0,decision,keeblerfudgestripes,1.0,24.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,650.0,,650.0,500.0,stim,single-stim-button,131,330243,0.0-130.0,dietary_decision,True,0,,Yes,650.0,decision,icecreamsandwich,1.0,25.0,FamousAmos,"{""taste"":2,""health"":0}","{""taste"":1,""health"":0}",,,1
,834.0,,834.0,500.0,stim,single-stim-button,132,331592,0.0-131.0,dietary_decision,True,0,,Yes,834.0,decision,Oreos,1.0,26.0,FamousAmos,"{""taste"":2,""health"":1}","{""taste"":1,""health"":0}",,,1
,668.0,,668.0,500.0,stim,single-stim-button,133,332770,0.0-132.0,dietary_decision,True,0,,Yes,668.0,decision,cherryicecream,1.0,27.0,FamousAmos,"{""taste"":2,""health"":0}","{""taste"":1,""health"":0}",,,1
,530.0,,530.0,500.0,stim,single-stim-button,134,333804,0.0-133.0,dietary_decision,True,0,,Yes,530.0,decision,MrsFields,1.0,28.0,FamousAmos,"{""taste"":2,""health"":1}","{""taste"":1,""health"":0}",,,1
,1320.0,,1320.0,500.0,stim,single-stim-button,135,335638,0.0-134.0,dietary_decision,True,0,,Yes,1320.0,decision,strussel,1.0,29.0,FamousAmos,"{""taste"":0,""health"":0}","{""taste"":1,""health"":0}",,,1
,641.0,,641.0,500.0,stim,single-stim-button,136,336790,0.0-135.0,dietary_decision,True,0,,Yes,641.0,decision,100Grand,1.0,30.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,559.0,,559.0,500.0,stim,single-stim-button,137,337862,0.0-136.0,dietary_decision,True,0,,Yes,559.0,decision,cookies,1.0,31.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,612.0,,612.0,500.0,stim,single-stim-button,138,338985,0.0-137.0,dietary_decision,True,0,,Yes,612.0,decision,cranberries,1.0,32.0,FamousAmos,"{""taste"":2,""health"":0}","{""taste"":1,""health"":0}",,,1
,659.0,,659.0,500.0,stim,single-stim-button,139,340161,0.0-138.0,dietary_decision,True,0,,Yes,659.0,decision,whitegrapes,1.0,33.0,FamousAmos,"{""taste"":2,""health"":1}","{""taste"":1,""health"":0}",,,1
,800.0,,800.0,500.0,stim,single-stim-button,140,341469,0.0-139.0,dietary_decision,True,0,,Yes,800.0,decision,Ghiradelli,1.0,34.0,FamousAmos,"{""taste"":2,""health"":-1}","{""taste"":1,""health"":0}",,,1
,688.0,,688.0,500.0,stim,single-stim-button,141,342663,0.0-140.0,dietary_decision,True,0,,Yes,688.0,decision,ruffles,1.0,35.0,FamousAmos,"{""taste"":0,""health"":-1}","{""taste"":1,""health"":0}",,,1
,572.0,,572.0,500.0,stim,single-stim-button,142,343739,0.0-141.0,dietary_decision,True,0,,Yes,572.0,decision,cookiencream,1.0,36.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,554.0,,554.0,500.0,stim,single-stim-button,143,344804,0.0-142.0,dietary_decision,True,0,,Yes,554.0,decision,wheatcrisps,1.0,37.0,FamousAmos,"{""taste"":""NaN"",""health"":0}","{""taste"":1,""health"":0}",,,1
,562.0,,562.0,500.0,stim,single-stim-button,144,345871,0.0-143.0,dietary_decision,True,0,,Yes,562.0,decision,sbdietbar,1.0,38.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,642.0,,642.0,500.0,stim,single-stim-button,145,347026,0.0-144.0,dietary_decision,True,0,,Yes,642.0,decision,wwbrownie,1.0,39.0,FamousAmos,"{""taste"":1,""health"":0}","{""taste"":1,""health"":0}",,,1
,620.0,,620.0,500.0,stim,single-stim-button,146,348153,0.0-145.0,dietary_decision,True,0,,Yes,620.0,decision,orangejello,1.0,40.0,FamousAmos,"{""taste"":2,""health"":0}","{""taste"":1,""health"":0}",,,1
,636.0,,636.0,500.0,stim,single-stim-button,147,349294,0.0-146.0,dietary_decision,True,0,,Yes,636.0,decision,ffraspsorbet,1.0,41.0,FamousAmos,"{""taste"":2,""health"":-1}","{""taste"":1,""health"":0}",,,1
,1520.0,,1520.0,500.0,stim,single-stim-button,148,351328,0.0-147.0,dietary_decision,True,0,,No,1520.0,decision,sbcrackers,-1.0,42.0,FamousAmos,"{""taste"":0,""health"":0}","{""taste"":1,""health"":0}",,,1
,1047.0,,1047.0,500.0,stim,single-stim-button,149,352886,0.0-148.0,dietary_decision,True,0,,No,1047.0,decision,reddelicious,-1.0,43.0,FamousAmos,"{""taste"":2,""health"":0}","{""taste"":1,""health"":0}",,,1
,713.0,,713.0,500.0,stim,single-stim-button,150,354111,0.0-149.0,dietary_decision,True,0,,No,713.0,decision,raisins,-1.0,44.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,853.0,,853.0,500.0,stim,single-stim-button,151,355470,0.0-150.0,dietary_decision,True,0,,No,853.0,decision,slimfastC,-1.0,45.0,FamousAmos,"{""taste"":1,""health"":1}","{""taste"":1,""health"":0}",,,1
,751.0,,751.0,500.0,stim,single-stim-button,152,356728,0.0-151.0,dietary_decision,True,0,,No,751.0,decision,grannysmith,-1.0,46.0,FamousAmos,"{""taste"":1,""health"":""NaN""}","{""taste"":1,""health"":0}",,,1
,701.0,,701.0,500.0,stim,single-stim-button,153,357942,0.0-152.0,dietary_decision,True,0,,No,701.0,decision,cellery,-1.0,47.0,FamousAmos,"{""taste"":1,""health"":0}","{""taste"":1,""health"":0}",,,1
,761.0,,761.0,500.0,stim,single-stim-button,154,359210,0.0-153.0,dietary_decision,True,0,,No,761.0,decision,wwmuffin,-1.0,48.0,FamousAmos,"{""taste"":2,""health"":0}","{""taste"":1,""health"":0}",,,1
,3097.0,,3097.0,500.0,stim,single-stim-button,108,300054,0.0-108.0,dietary_decision,True,0,,Neutral,3097.0,decision,orangejello,0.0,2.0,Doritosranch,"{""health"":-1,""taste"":-1}","{""health"":-1,""taste"":1}",,,2
,997.0,,997.0,500.0,stim,single-stim-button,109,301562,0.0-109.0,dietary_decision,True,0,,Neutral,997.0,decision,FamousAmos,0.0,3.0,Doritosranch,"{""health"":-1,""taste"":2}","{""health"":-1,""taste"":1}",,,2
,580.0,,580.0,500.0,stim,single-stim-button,110,302652,0.0-110.0,dietary_decision,True,0,,Neutral,580.0,decision,butterfinger,0.0,4.0,Doritosranch,"{""health"":-1,""taste"":-2}","{""health"":-1,""taste"":1}",,,2
,498.0,,498.0,500.0,stim,single-stim-button,111,303664,0.0-111.0,dietary_decision,True,0,,Neutral,498.0,decision,keeblerrainbow,0.0,5.0,Doritosranch,"{""health"":-2,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,390.0,,390.0,500.0,stim,single-stim-button,112,304566,0.0-112.0,dietary_decision,True,0,,Neutral,390.0,decision,MrsFields,0.0,6.0,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,296.0,,296.0,500.0,stim,single-stim-button,113,305374,0.0-113.0,dietary_decision,True,0,,Neutral,296.0,decision,Ghiradelli,0.0,7.0,Doritosranch,"{""health"":""NaN"",""taste"":-2}","{""health"":-1,""taste"":1}",,,2
,249.0,,249.0,500.0,stim,single-stim-button,114,306136,0.0-114.0,dietary_decision,True,0,,Neutral,249.0,decision,RiceKrispyTreat,0.0,8.0,Doritosranch,"{""health"":1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,685.0,,685.0,500.0,stim,single-stim-button,115,307334,0.0-115.0,dietary_decision,True,0,,Neutral,685.0,decision,cherryicecream,0.0,9.0,Doritosranch,"{""health"":-2,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,361.0,,361.0,500.0,stim,single-stim-button,116,308206,0.0-116.0,dietary_decision,True,0,,Neutral,361.0,decision,strawberries,0.0,10.0,Doritosranch,"{""health"":2,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,448.0,,448.0,500.0,stim,single-stim-button,117,309166,0.0-117.0,dietary_decision,True,0,,Neutral,448.0,decision,sbdietbar,0.0,11.0,Doritosranch,"{""health"":""NaN"",""taste"":1}","{""health"":-1,""taste"":1}",,,2
,264.0,,264.0,500.0,stim,single-stim-button,118,309932,0.0-118.0,dietary_decision,True,0,,Neutral,264.0,decision,Oreos,0.0,12.0,Doritosranch,"{""health"":-2,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,360.0,,360.0,500.0,stim,single-stim-button,119,310806,0.0-119.0,dietary_decision,True,0,,Neutral,360.0,decision,uTwix,0.0,13.0,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,368.0,,368.0,500.0,stim,single-stim-button,120,311682,0.0-120.0,dietary_decision,True,0,,Neutral,368.0,decision,grannysmith,0.0,14.0,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,,2
,267.0,,267.0,500.0,stim,single-stim-button,121,312462,0.0-121.0,dietary_decision,True,0,,Neutral,267.0,decision,icecreamsandwich,0.0,15.0,Doritosranch,"{""health"":-2,""taste"":2}","{""health"":-1,""taste"":1}",,,2
,417.0,,417.0,500.0,stim,single-stim-button,122,313392,0.0-122.0,dietary_decision,True,0,,Neutral,417.0,decision,blueberryyogart,0.0,16.0,Doritosranch,"{""health"":-2,""taste"":-1}","{""health"":-1,""taste"":1}",,,2
,202.0,,202.0,500.0,stim,single-stim-button,123,314102,0.0-123.0,dietary_decision,True,0,,Neutral,202.0,decision,cookiencream,0.0,17.0,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,748.0,,748.0,500.0,stim,single-stim-button,124,315353,0.0-124.0,dietary_decision,True,0,,Neutral,748.0,decision,cranberries,0.0,18.0,Doritosranch,"{""health"":2,""taste"":-1}","{""health"":-1,""taste"":1}",,,2
,1697.0,,1697.0,500.0,stim,single-stim-button,125,317559,0.0-125.0,dietary_decision,True,0,,Neutral,1697.0,decision,cookies,0.0,19.0,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,1148.0,,1148.0,500.0,stim,single-stim-button,126,319208,0.0-126.0,dietary_decision,True,0,,Neutral,1148.0,decision,whitegrapes,0.0,20.0,Doritosranch,"{""health"":2,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,422.0,,422.0,500.0,stim,single-stim-button,127,320137,0.0-127.0,dietary_decision,True,0,,Neutral,422.0,decision,Lindt,0.0,21.0,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,610.0,,610.0,500.0,stim,single-stim-button,129,325776,0.0-129.0,dietary_decision,True,0,,Neutral,610.0,decision,sbcrackers,0.0,23.0,Doritosranch,"{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,294.0,,294.0,500.0,stim,single-stim-button,130,326583,0.0-130.0,dietary_decision,True,0,,Neutral,294.0,decision,carrots,0.0,24.0,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,,2
,547.0,,547.0,500.0,stim,single-stim-button,131,327639,0.0-131.0,dietary_decision,True,0,,Neutral,547.0,decision,redgrapes,0.0,25.0,Doritosranch,"{""health"":2,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,938.0,,938.0,500.0,stim,single-stim-button,132,329086,0.0-132.0,dietary_decision,True,0,,Neutral,938.0,decision,Reeses,0.0,26.0,Doritosranch,"{""health"":-2,""taste"":-1}","{""health"":-1,""taste"":1}",,,2
,579.0,,579.0,500.0,stim,single-stim-button,133,330173,0.0-133.0,dietary_decision,True,0,,Neutral,579.0,decision,HoHo,0.0,27.0,Doritosranch,"{""health"":""NaN"",""taste"":-1}","{""health"":-1,""taste"":1}",,,2
,547.0,,547.0,500.0,stim,single-stim-button,134,331225,0.0-134.0,dietary_decision,True,0,,Neutral,547.0,decision,laysclassic,0.0,28.0,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,917.0,,917.0,500.0,stim,single-stim-button,135,332650,0.0-135.0,dietary_decision,True,0,,Neutral,917.0,decision,ffraspsorbet,0.0,29.0,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,461.0,,461.0,500.0,stim,single-stim-button,136,333614,0.0-136.0,dietary_decision,True,0,,Neutral,461.0,decision,orange,0.0,30.0,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,,2
,314.0,,314.0,500.0,stim,single-stim-button,137,334442,0.0-137.0,dietary_decision,True,0,,Neutral,314.0,decision,wwbrownie,0.0,31.0,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,235.0,,235.0,500.0,stim,single-stim-button,138,335188,0.0-138.0,dietary_decision,True,0,,Neutral,235.0,decision,cellery,0.0,32.0,Doritosranch,"{""health"":""NaN"",""taste"":0}","{""health"":-1,""taste"":1}",,,2
,763.0,,763.0,500.0,stim,single-stim-button,139,336459,0.0-139.0,dietary_decision,True,0,,Neutral,763.0,decision,FlamingCheetos,0.0,33.0,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,300.0,,300.0,500.0,stim,single-stim-button,140,337265,0.0-140.0,dietary_decision,True,0,,Neutral,300.0,decision,brocollincauliflower,0.0,34.0,Doritosranch,"{""health"":""NaN"",""taste"":1}","{""health"":-1,""taste"":1}",,,2
,718.0,,718.0,500.0,stim,single-stim-button,141,338494,0.0-141.0,dietary_decision,True,0,,Neutral,718.0,decision,mixedyogart,0.0,35.0,Doritosranch,"{""health"":1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,1857.0,,1857.0,500.0,stim,single-stim-button,142,340862,0.0-142.0,dietary_decision,True,0,,Neutral,1857.0,decision,ruffles,0.0,36.0,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,596.0,,596.0,500.0,stim,single-stim-button,143,341970,0.0-143.0,dietary_decision,True,0,,Neutral,596.0,decision,ChipsAhoy,0.0,37.0,Doritosranch,"{""health"":-2,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,388.0,,388.0,500.0,stim,single-stim-button,144,342866,0.0-144.0,dietary_decision,True,0,,Neutral,388.0,decision,frozenyogart,0.0,38.0,Doritosranch,"{""health"":2,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,455.0,,455.0,500.0,stim,single-stim-button,145,343834,0.0-145.0,dietary_decision,True,0,,Neutral,455.0,decision,raisins,0.0,39.0,Doritosranch,"{""health"":""NaN"",""taste"":0}","{""health"":-1,""taste"":1}",,,2
,748.0,,748.0,500.0,stim,single-stim-button,146,345089,0.0-146.0,dietary_decision,True,0,,Neutral,748.0,decision,wwmuffin,0.0,40.0,Doritosranch,"{""health"":-1,""taste"":-1}","{""health"":-1,""taste"":1}",,,2
,1198.0,,1198.0,500.0,stim,single-stim-button,147,346800,0.0-147.0,dietary_decision,True,0,,Neutral,1198.0,decision,uToberlorone,0.0,41.0,Doritosranch,"{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,1432.0,,1432.0,500.0,stim,single-stim-button,148,348733,0.0-148.0,dietary_decision,True,0,,Neutral,1432.0,decision,strussel,0.0,42.0,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,329.0,,329.0,500.0,stim,single-stim-button,149,349576,0.0-149.0,dietary_decision,True,0,,Neutral,329.0,decision,100Grand,0.0,43.0,Doritosranch,"{""health"":""NaN"",""taste"":1}","{""health"":-1,""taste"":1}",,,2
,266.0,,266.0,500.0,stim,single-stim-button,150,350353,0.0-150.0,dietary_decision,True,0,,Neutral,266.0,decision,KitKat,0.0,44.0,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,248.0,,248.0,500.0,stim,single-stim-button,151,351114,0.0-151.0,dietary_decision,True,0,,Neutral,248.0,decision,specialKbar,0.0,45.0,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,,2
,717.0,,717.0,500.0,stim,single-stim-button,152,352336,0.0-152.0,dietary_decision,True,0,,Neutral,717.0,decision,keeblerfudgestripes,0.0,46.0,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,779.0,,779.0,500.0,stim,single-stim-button,153,353623,0.0-153.0,dietary_decision,True,0,,Neutral,779.0,decision,slimfastV,0.0,47.0,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,,2
,822.0,,822.0,500.0,stim,single-stim-button,154,354955,0.0-154.0,dietary_decision,True,0,,Neutral,822.0,decision,banana,0.0,48.0,Doritosranch,"{""health"":2,""taste"":1}","{""health"":-1,""taste"":1}",,,2
,3431.0,,3431.0,500.0,stim,single-stim-button,106,366825,0.0-106.0,dietary_decision,True,0,,Strong_Yes,3431.0,decision,KitKat,2.0,0.0,Lindt,"{""health"":0,""taste"":2}","{""health"":0,""taste"":0}",,,3
,3193.0,,3193.0,500.0,stim,single-stim-button,107,370532,0.0-107.0,dietary_decision,True,0,,Neutral,3193.0,decision,cranberries,0.0,1.0,Lindt,"{""health"":""NaN"",""taste"":0}","{""health"":0,""taste"":0}",,,3
,2002.0,,2002.0,500.0,stim,single-stim-button,109,377554,0.0-109.0,dietary_decision,True,0,,Neutral,2002.0,decision,cherryicecream,0.0,3.0,Lindt,"{""health"":""NaN"",""taste"":0}","{""health"":0,""taste"":0}",,,3
,3001.0,,3001.0,500.0,stim,single-stim-button,110,381067,0.0-110.0,dietary_decision,True,0,,Neutral,3001.0,decision,uTwix,0.0,4.0,Lindt,"{""health"":-1,""taste"":1}","{""health"":0,""taste"":0}",,,3
,1365.0,,1365.0,500.0,stim,single-stim-button,111,382945,0.0-111.0,dietary_decision,True,0,,Neutral,1365.0,decision,Ghiradelli,0.0,5.0,Lindt,"{""health"":""NaN"",""taste"":0}","{""health"":0,""taste"":0}",,,3
,1706.0,,1706.0,500.0,stim,single-stim-button,112,385162,0.0-112.0,dietary_decision,True,0,,Yes,1706.0,decision,reddelicious,1.0,6.0,Lindt,"{""health"":2,""taste"":1}","{""health"":0,""taste"":0}",,,3
,2020.0,,2020.0,500.0,stim,single-stim-button,113,387694,0.0-113.0,dietary_decision,True,0,,No,2020.0,decision,keeblerfudgestripes,-1.0,7.0,Lindt,"{""health"":-1,""taste"":1}","{""health"":0,""taste"":0}",,,3
,1583.0,,1583.0,500.0,stim,single-stim-button,114,389778,0.0-114.0,dietary_decision,True,0,,No,1583.0,decision,ChipsAhoy,-1.0,8.0,Lindt,"{""health"":-1,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1721.0,,1721.0,500.0,stim,single-stim-button,115,392011,0.0-115.0,dietary_decision,True,0,,Neutral,1721.0,decision,blueberryyogart,0.0,9.0,Lindt,"{""health"":""NaN"",""taste"":1}","{""health"":0,""taste"":0}",,,3
,1753.0,,1753.0,500.0,stim,single-stim-button,116,394273,0.0-116.0,dietary_decision,True,0,,No,1753.0,decision,HoHo,-1.0,10.0,Lindt,"{""health"":-1,""taste"":0}","{""health"":0,""taste"":0}",,,3
,3475.0,,3475.0,500.0,stim,single-stim-button,117,398261,0.0-117.0,dietary_decision,True,0,,No,3475.0,decision,raisins,-1.0,11.0,Lindt,"{""health"":1,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1282.0,,1282.0,500.0,stim,single-stim-button,118,400045,0.0-118.0,dietary_decision,True,0,,Yes,1282.0,decision,laysclassic,1.0,12.0,Lindt,"{""health"":-1,""taste"":1}","{""health"":0,""taste"":0}",,,3
,1364.0,,1364.0,500.0,stim,single-stim-button,119,401917,0.0-119.0,dietary_decision,True,0,,No,1364.0,decision,MrsFields,-1.0,13.0,Lindt,"{""health"":-1,""taste"":-1}","{""health"":0,""taste"":0}",,,3
,1443.0,,1443.0,500.0,stim,single-stim-button,120,403866,0.0-120.0,dietary_decision,True,0,,Neutral,1443.0,decision,cellery,0.0,14.0,Lindt,"{""health"":1,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1946.0,,1946.0,500.0,stim,single-stim-button,121,406323,0.0-121.0,dietary_decision,True,0,,Neutral,1946.0,decision,wwmuffin,0.0,15.0,Lindt,"{""health"":0,""taste"":0}","{""health"":0,""taste"":0}",,,3
,2185.0,,2185.0,500.0,stim,single-stim-button,122,409019,0.0-122.0,dietary_decision,True,0,,Yes,2185.0,decision,Doritosranch,1.0,16.0,Lindt,"{""health"":-1,""taste"":1}","{""health"":0,""taste"":0}",,,3
,2029.0,,2029.0,500.0,stim,single-stim-button,123,411552,0.0-123.0,dietary_decision,True,0,,Neutral,2029.0,decision,butterfinger,0.0,17.0,Lindt,"{""health"":""NaN"",""taste"":-1}","{""health"":0,""taste"":0}",,,3
,1252.0,,1252.0,500.0,stim,single-stim-button,124,413312,0.0-124.0,dietary_decision,True,0,,No,1252.0,decision,RiceKrispyTreat,-1.0,18.0,Lindt,"{""health"":""NaN"",""taste"":-1}","{""health"":0,""taste"":0}",,,3
,1446.0,,1446.0,500.0,stim,single-stim-button,125,415266,0.0-125.0,dietary_decision,True,0,,Strong_No,1446.0,decision,brocollincauliflower,-2.0,19.0,Lindt,"{""health"":""NaN"",""taste"":-2}","{""health"":0,""taste"":0}",,,3
,1390.0,,1390.0,500.0,stim,single-stim-button,126,417159,0.0-126.0,dietary_decision,True,0,,No,1390.0,decision,cookies,-1.0,20.0,Lindt,"{""health"":""NaN"",""taste"":0}","{""health"":0,""taste"":0}",,,3
,1107.0,,1107.0,500.0,stim,single-stim-button,127,418778,0.0-127.0,dietary_decision,True,0,,No,1107.0,decision,FamousAmos,-1.0,21.0,Lindt,"{""health"":1,""taste"":-1}","{""health"":0,""taste"":0}",,,3
,849.0,,849.0,500.0,stim,single-stim-button,128,420129,0.0-128.0,dietary_decision,True,0,,No,849.0,decision,slimfastC,-1.0,22.0,Lindt,"{""health"":0,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1296.0,,1296.0,500.0,stim,single-stim-button,129,421937,0.0-129.0,dietary_decision,True,0,,Neutral,1296.0,decision,icecreamsandwich,0.0,23.0,Lindt,"{""health"":0,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1424.0,,1424.0,500.0,stim,single-stim-button,130,423872,0.0-130.0,dietary_decision,True,0,,Neutral,1424.0,decision,mixedyogart,0.0,24.0,Lindt,"{""health"":""NaN"",""taste"":0}","{""health"":0,""taste"":0}",,,3
,1137.0,,1137.0,500.0,stim,single-stim-button,131,425520,0.0-131.0,dietary_decision,True,0,,Neutral,1137.0,decision,redgrapes,0.0,25.0,Lindt,"{""health"":2,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1286.0,,1286.0,500.0,stim,single-stim-button,132,427320,0.0-132.0,dietary_decision,True,0,,Neutral,1286.0,decision,Reeses,0.0,26.0,Lindt,"{""health"":-1,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1732.0,,1732.0,500.0,stim,single-stim-button,133,429559,0.0-133.0,dietary_decision,True,0,,No,1732.0,decision,ffraspsorbet,-1.0,27.0,Lindt,"{""health"":0,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1779.0,,1779.0,500.0,stim,single-stim-button,134,431839,0.0-134.0,dietary_decision,True,0,,Strong_Yes,1779.0,decision,banana,2.0,28.0,Lindt,"{""health"":2,""taste"":2}","{""health"":0,""taste"":0}",,,3
,3021.0,,3021.0,500.0,stim,single-stim-button,135,435364,0.0-135.0,dietary_decision,True,0,,No,3021.0,decision,wheatcrisps,-1.0,29.0,Lindt,"{""health"":1,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1462.0,,1462.0,500.0,stim,single-stim-button,136,437340,0.0-136.0,dietary_decision,True,0,,Neutral,1462.0,decision,orangejello,0.0,30.0,Lindt,"{""health"":-2,""taste"":0}","{""health"":0,""taste"":0}",,,3
,1436.0,,1436.0,500.0,stim,single-stim-button,137,439283,0.0-137.0,dietary_decision,True,0,,Yes,1436.0,decision,whitegrapes,1.0,31.0,Lindt,"{""health"":1,""taste"":1}","{""health"":0,""taste"":0}",,,3
,936.0,,936.0,500.0,stim,single-stim-button,138,440732,0.0-138.0,dietary_decision,True,0,,Yes,936.0,decision,grannysmith,1.0,32.0,Lindt,"{""health"":2,""taste"":1}","{""health"":0,""taste"":0}",,,3
,1673.0,,1673.0,500.0,stim,single-stim-button,139,442914,0.0-139.0,dietary_decision,True,0,,No,1673.0,decision,100Grand,-1.0,33.0,Lindt,"{""health"":-1,""taste"":0}","{""health"":0,""taste"":0}",,,3
,723.0,,723.0,500.0,stim,single-stim-button,140,444146,0.0-140.0,dietary_decision,True,0,,No,723.0,decision,sbdietbar,-1.0,34.0,Lindt,"{""health"":0,""taste"":-1}","{""health"":0,""taste"":0}",,,3
